Student_ID,Sub1,Sub2,Sub3,Sub4
S1246,47,83,70,46
S1247,84,52,53,81
S1248,72,68,68,83
S1249,84,71,68,57
S1250,45,52,81,74
S1251,47,74,73,74
S1252,83,94,94,80
S1253,92,49,64,90
S1254,86,78,72,50
S1255,93,92,70,49
S1256,78,68,74,94
S1257,48,52,71,80
S1258,73,80,62,53
S1259,66,78,88,61
S1260,74,72,75,55
S1261,70,77,45,78
S1262,60,67,73,45
S1263,93,85,66,84
S1264,80,80,68,75
S1265,85,61,46,54
S1266,75,88,76,90
S1267,60,88,63,93
S1268,94,76,77,69
S1269,72,73,62,51
S1270,81,64,68,58
S1271,70,87,50,59
S1272,85,81,80,55
S1273,87,47,64,79
S1274,48,84,85,50
S1275,50,47,62,56
S1276,90,80,52,90
S1277,55,83,54,56
S1278,81,61,75,70
S1279,47,72,64,69
S1280,67,75,46,50
S1281,57,63,51,81
S1282,75,78,46,63
S1283,50,78,55,79
S1284,53,74,88,86
S1285,48,63,56,77
S1286,80,65,58,80
S1287,68,70,76,72
S1288,60,92,45,53
S1289,45,91,80,72
S1290,74,56,65,75
S1291,78,74,82,59
S1292,61,59,67,60
S1293,65,75,66,78
S1294,47,90,86,60
S1295,74,75,54,50
S1296,72,49,70,78
S1297,47,53,55,70
S1298,81,82,75,49
S1299,93,81,63,74
S1300,93,79,77,92
S1301,69,85,85,76
S1302,78,50,63,69
S1303,91,52,88,84
S1304,60,46,80,74
S1305,93,70,79,89
S1306,83,48,58,48
S1307,82,80,85,57
S1308,76,86,48,54
S1309,68,48,84,92
S1310,64,51,69,85
S1311,65,74,93,79
S1312,68,84,60,56
S1313,82,45,67,78
S1314,49,86,57,82
S1315,80,56,46,53
S1316,69,50,67,94
S1317,86,61,72,56
S1318,56,79,50,72
S1319,70,62,89,70
S1320,67,70,60,75
S1321,81,50,45,87
S1322,87,56,90,63
S1323,69,67,87,63
S1324,74,77,83,78
S1325,91,56,86,55
S1326,71,70,86,71
S1327,45,80,72,57
S1328,72,76,49,52
S1329,79,55,86,89
S1330,79,94,85,80
S1331,67,89,82,60
S1332,55,71,66,67
S1333,59,45,54,89
S1334,64,87,92,73
S1335,83,72,85,82
S1336,78,67,60,84
S1337,68,71,79,82
S1338,69,45,59,63
S1339,63,69,58,69
S1340,74,75,60,85
S1341,83,86,77,58
S1342,48,56,65,77
S1343,85,87,82,71
S1344,87,51,49,58
S1345,70,66,90,93
S1346,88,51,89,84
S1347,51,89,46,70
S1348,59,60,84,92
S1349,73,85,53,53
S1350,54,72,52,94
S1351,78,82,79,77
S1352,90,68,55,70
S1353,79,88,87,79
S1354,87,55,91,64
S1355,49,53,46,78
S1356,86,77,70,83
S1357,93,84,82,52
S1358,88,91,68,76
S1359,47,94,88,74
S1360,83,92,88,93
S1361,89,55,82,66
S1362,53,89,60,81
S1363,56,61,92,55
S1364,49,90,86,49
S1365,88,78,62,85
S1366,52,45,86,69
S1367,89,83,81,58
S1368,86,88,55,79
S1369,51,94,47,58
S1370,72,58,61,67
S1371,76,69,75,60
S1372,51,58,58,60
S1373,47,79,82,79
S1374,66,82,79,76
S1375,77,65,81,91
S1376,93,57,51,68
S1377,77,74,78,71
S1378,54,48,68,60
S1379,91,75,75,82
S1380,48,50,47,73
S1381,49,59,71,65
S1382,78,84,78,71
S1383,61,71,63,51
S1384,58,55,60,91
S1385,90,54,63,52
S1386,73,93,50,78
S1387,70,94,48,90
S1388,57,82,45,93
S1389,46,55,91,60
S1390,72,88,94,60
S1391,70,56,89,70
S1392,68,47,55,47
S1393,59,91,48,65
S1394,93,78,78,49
S1395,84,53,87,56
S1396,86,82,47,74
S1397,79,80,60,54
S1398,47,46,90,67
S1399,65,91,80,84
S1400,85,88,49,87
S1401,71,69,53,82
S1402,47,49,81,58
S1403,91,74,73,65
S1404,75,58,50,67
S1405,65,77,66,48
S1406,87,65,85,61
S1407,88,78,71,54
S1408,88,74,63,75
S1409,70,76,91,77
S1410,60,65,48,91
S1411,71,63,77,52
S1412,77,49,68,65
S1413,85,73,83,64
S1414,80,45,93,73
S1415,76,85,88,60
S1416,49,94,88,90
S1417,58,93,73,90
S1418,64,78,84,86
S1419,65,62,84,47
S1420,87,92,73,84
S1421,69,71,74,70
S1422,79,83,58,53
S1423,58,85,61,52
S1424,82,81,83,94
S1425,68,64,73,88
S1426,72,88,80,90
S1427,68,72,88,91
S1428,45,82,81,52
S1429,47,54,69,87
S1430,87,74,63,85
S1431,89,65,81,83
S1432,50,79,71,72
S1433,59,85,70,68
S1434,84,58,90,48
S1435,52,56,49,83
S1436,70,72,81,78
S1437,78,89,78,93
S1438,85,62,93,84
S1439,58,48,52,82
S1440,54,49,70,85
S1441,94,49,51,86
S1442,60,91,52,58
S1443,48,55,82,49
S1444,85,63,82,86
S1445,63,69,57,54
S1446,59,49,65,68
S1447,94,45,68,72
S1448,63,53,85,77
S1449,50,66,82,45
S1450,63,86,60,91
S1451,89,83,62,59
S1452,77,59,62,70
S1453,56,93,89,85
S1454,69,81,73,66
S1455,89,89,81,59
S1456,72,66,48,91
S1457,64,60,50,67
S1458,84,50,58,80
S1459,57,75,69,68
S1460,63,71,68,74
S1461,84,62,58,47
S1462,94,50,89,60
S1463,92,93,76,83
S1464,50,72,56,60
S1465,88,57,55,70
S1466,78,66,86,57
S1467,78,75,80,74
S1468,79,53,74,83
S1469,94,77,81,91
S1470,67,54,92,61
S1471,47,66,94,60
S1472,59,87,88,68
S1473,64,70,81,74
S1474,89,50,72,70
S1475,73,58,85,47
S1476,56,83,71,55
S1477,59,52,49,48
S1478,67,80,85,89
S1479,77,46,88,64
S1480,52,68,58,51
S1481,92,76,60,90
S1482,77,85,79,73
S1483,83,54,87,52
S1484,49,69,68,94
S1485,65,93,77,53
S1486,47,81,62,79
S1487,59,70,75,76
S1488,45,47,64,74
S1489,66,81,65,68
S1490,45,49,71,55
S1491,56,91,79,84
S1492,85,81,69,82
S1493,55,79,86,45
S1494,92,72,47,62
S1495,46,48,59,76
S1496,45,55,70,73
S1497,63,65,86,93
S1498,57,75,83,76
S1499,84,48,59,73
S1500,52,92,50,93
S1501,83,76,94,54
S1502,69,62,93,65
S1503,82,57,47,50
S1504,76,64,58,72
S1505,60,53,94,88
S1506,72,61,87,48
S1507,56,66,83,48
S1508,77,54,60,71
S1509,50,51,56,59
S1510,80,61,93,55
S1511,80,86,68,90
S1512,72,83,93,91
S1513,72,69,72,79
S1514,54,69,68,49
S1515,91,70,53,92
S1516,87,86,69,84
S1517,73,75,60,51
S1518,56,45,68,49
S1519,74,59,87,49
S1520,84,55,92,81
S1521,58,94,48,56
S1522,56,78,63,47
S1523,92,46,49,52
S1524,80,72,70,53
S1525,49,71,49,90
S1526,81,61,49,83
S1527,62,69,46,49
S1528,89,73,48,70
S1529,84,56,69,60
S1530,75,45,59,85
S1531,54,80,93,71
S1532,81,81,47,94
S1533,94,70,45,79
S1534,59,75,48,90
S1535,59,67,67,70
S1536,62,85,65,92
S1537,94,56,51,59
S1538,94,53,89,77
S1539,50,84,75,59
S1540,56,49,65,48
S1541,70,53,68,90
S1542,83,54,71,65
S1543,53,45,93,63
S1544,89,88,56,55
S1545,56,83,93,76
S1546,80,53,85,59
S1547,46,56,45,64
S1548,81,66,86,66
S1549,88,60,54,45
S1550,94,85,71,76
S1551,71,52,56,78
S1552,45,81,62,78
S1553,68,88,84,79
S1554,80,72,46,48
S1555,53,53,90,85
S1556,70,70,47,89
S1557,54,79,51,89
S1558,81,79,84,77
S1559,59,56,63,66
S1560,91,87,87,62
S1561,64,53,54,47
S1562,64,94,68,89
S1563,83,55,65,51
S1564,56,67,61,71
S1565,68,77,94,52
S1566,60,89,75,73
S1567,56,56,51,86
S1568,56,72,67,66
S1569,77,94,81,47
S1570,79,46,73,69
S1571,94,84,78,87
S1572,60,68,63,68
S1573,91,91,92,57
S1574,66,86,47,46
S1575,61,90,50,51
S1576,53,78,93,47
S1577,62,70,79,93
S1578,87,76,86,49
S1579,69,73,60,75
S1580,89,72,90,46
S1581,85,77,94,50
S1582,87,60,72,81
S1583,83,63,64,60
S1584,50,58,53,57
S1585,89,48,92,55
S1586,78,85,47,72
S1587,92,68,67,47
S1588,61,63,86,79
S1589,83,68,73,69
S1590,79,47,84,75
S1591,84,69,86,73
S1592,50,86,62,78
S1593,64,82,62,78
S1594,51,66,65,67
S1595,80,49,56,90
S1596,86,89,46,49
S1597,83,53,57,73
S1598,72,65,94,82
S1599,69,56,91,65
S1600,80,47,76,63
S1601,59,67,65,83
S1602,87,92,87,87
S1603,66,61,51,91
S1604,51,93,67,92
S1605,58,50,86,56
S1606,82,74,58,70
S1607,72,83,85,80
S1608,82,77,49,92
S1609,54,76,52,90
S1610,80,78,58,80
S1611,73,77,84,54
S1612,65,61,46,49
S1613,89,74,65,58
S1614,75,84,87,51
S1615,76,88,90,46
S1616,54,63,90,85
S1617,78,88,60,80
S1618,62,93,67,89
S1619,82,56,82,60
S1620,53,67,62,65
S1621,76,87,72,57
S1622,49,90,91,46
S1623,58,53,58,57
S1624,89,57,45,52
S1625,85,57,75,80
S1626,89,55,92,77
S1627,82,46,78,78
S1628,74,60,74,80
S1629,91,54,54,88
S1630,72,88,80,61
S1631,50,46,83,90
S1632,64,90,68,56
S1633,78,52,74,79
S1634,74,81,53,84
S1635,57,57,87,53
S1636,56,54,69,89
S1637,90,85,52,55
S1638,69,72,85,78
S1639,94,56,66,56
S1640,55,63,49,83
S1641,89,84,94,92
S1642,68,81,60,91
S1643,88,48,83,78
S1644,87,81,89,75
S1645,87,86,57,81
S1646,61,47,53,93
S1647,50,82,76,73
S1648,66,73,50,79
S1649,58,46,47,93
S1650,58,53,52,71
S1651,49,69,67,84
S1652,50,46,46,76
S1653,47,89,73,71
S1654,76,82,45,87
S1655,69,63,52,77
S1656,62,81,46,68
S1657,83,82,94,55
S1658,94,45,77,82
S1659,83,67,78,87
S1660,64,74,63,65
S1661,87,65,59,89
S1662,68,50,76,45
S1663,62,80,50,91
S1664,72,57,91,85
S1665,71,51,82,57
S1666,54,56,87,50
S1667,46,93,61,57
S1668,77,58,91,72
S1669,93,49,45,89
S1670,83,77,91,71
S1671,89,47,58,46
S1672,81,67,86,72
S1673,85,71,64,62
S1674,65,81,80,76
S1675,46,76,60,55
S1676,61,76,54,64
S1677,85,69,72,52
S1678,73,54,49,49
S1679,48,48,63,86
S1680,92,89,86,80
S1681,84,45,94,54
S1682,79,78,76,45
S1683,50,85,93,50
S1684,88,51,54,72
S1685,62,74,91,81
S1686,47,60,82,67
S1687,94,57,63,94
S1688,70,80,59,67
S1689,82,63,51,62
S1690,55,60,45,83
S1691,75,69,94,70
S1692,91,71,63,66
S1693,75,85,72,66
S1694,66,91,67,81
S1695,94,86,84,85
S1696,48,54,47,55
S1697,47,62,80,78
S1698,89,47,94,79
S1699,47,68,94,79
S1700,79,89,53,50
S1701,85,84,45,76
S1702,92,49,73,62
S1703,90,51,69,72
S1704,58,79,81,45
S1705,47,76,62,90
S1706,48,59,50,79
S1707,74,60,69,67
S1708,83,61,69,76
S1709,93,92,53,92
S1710,89,66,78,80
S1711,78,90,80,47
S1712,80,73,57,51
S1713,79,63,53,90
S1714,70,73,87,63
S1715,81,65,90,58
S1716,73,71,77,51
S1717,65,80,56,73
S1718,55,49,91,83
S1719,68,55,49,79
S1720,85,79,71,73
S1721,64,78,87,61
S1722,94,81,46,66
S1723,47,50,78,54
S1724,52,61,57,52
S1725,55,82,48,88
S1726,51,48,72,64
S1727,45,74,91,77
S1728,73,84,76,77
S1729,74,54,62,47
S1730,78,57,68,88
S1731,63,72,81,46
S1732,85,54,49,91
S1733,85,77,90,91
S1734,91,88,84,88
S1735,84,78,48,69
S1736,70,68,94,94
S1737,56,81,70,47
S1738,82,52,82,92
S1739,54,74,47,80
S1740,57,54,62,83
S1741,64,47,63,85
S1742,74,62,61,53
S1743,51,78,52,86
S1744,83,92,74,81
S1745,70,70,71,94
S1746,50,82,68,83
S1747,83,67,78,90
S1748,83,90,62,69
S1749,75,47,49,80
S1750,60,51,93,82
S1751,77,52,93,73
S1752,47,86,89,70
S1753,60,72,49,73
S1754,50,70,87,59
S1755,57,66,86,62
S1756,81,68,71,85
S1757,71,53,85,79
S1758,78,74,90,86
S1759,62,53,57,79
S1760,81,47,61,83
S1761,80,57,68,65
S1762,67,74,61,63
S1763,57,51,80,53
S1764,82,59,88,46
S1765,63,77,72,52
S1766,64,83,55,88
S1767,56,78,54,52
S1768,75,64,62,60
S1769,70,52,47,46
S1770,52,83,55,76
S1771,47,92,51,65
S1772,87,71,79,70
S1773,49,71,91,70
S1774,79,65,93,50
S1775,75,72,68,81
S1776,89,85,56,52
S1777,48,70,92,47
S1778,84,50,54,63
S1779,71,74,64,85
S1780,82,67,57,72
S1781,91,89,60,80
S1782,70,92,69,92
S1783,60,50,72,61
S1784,62,76,73,54
S1785,61,50,85,48
S1786,67,61,85,59
S1787,52,65,70,85
S1788,49,80,53,89
S1789,71,54,88,68
S1790,83,65,69,49
S1791,94,72,69,91
S1792,94,59,90,50
S1793,59,66,88,60
S1794,67,82,51,50
S1795,78,49,60,89
S1796,93,85,50,91
S1797,52,72,91,69
S1798,78,65,94,91
S1799,48,80,81,48
S1800,69,50,83,82
S1801,92,50,88,67
S1802,63,58,75,82
S1803,75,72,71,82
S1804,70,88,64,54
S1805,59,72,59,93
S1806,49,68,65,85
S1807,72,67,63,84
S1808,52,76,55,70
S1809,81,65,71,94
S1810,50,46,71,69
S1811,69,90,45,72
S1812,49,66,75,90
S1813,61,80,48,45
S1814,80,87,63,69
S1815,67,53,45,61
S1816,70,94,88,86
S1817,88,93,67,45
S1818,51,60,76,61
S1819,65,80,93,73
S1820,61,63,58,71
S1821,76,85,80,47
S1822,93,52,77,83
S1823,63,57,57,84
S1824,64,77,85,87
S1825,51,55,84,68
S1826,88,93,45,75
S1827,62,51,67,86
S1828,60,83,48,75
S1829,76,84,85,60
S1830,69,76,82,71
S1831,80,86,48,91
S1832,55,75,75,64
S1833,45,94,48,52
S1834,49,75,91,50
S1835,68,61,87,72
S1836,62,57,57,63
S1837,47,80,47,74
S1838,55,89,46,79
S1839,93,89,56,77
S1840,47,69,85,59
S1841,50,70,49,88
S1842,86,50,75,91
S1843,60,84,86,70
S1844,61,62,61,94
S1845,68,52,69,66
S1846,74,64,89,56
S1847,92,66,94,75
S1848,73,69,61,71
S1849,73,80,68,84
S1850,84,60,92,61
S1851,62,89,51,87
S1852,76,91,48,53
S1853,70,45,82,45
S1854,66,53,91,90
S1855,87,75,86,61
S1856,78,48,89,84
S1857,74,56,71,83
S1858,81,91,68,62
S1859,79,45,52,69
S1860,88,79,57,84
S1861,85,71,52,69
S1862,58,52,47,56
S1863,79,87,56,81
S1864,80,66,45,53
S1865,59,45,76,47
S1866,49,91,75,55
S1867,72,58,56,69
S1868,47,45,46,77
S1869,51,53,81,84
S1870,74,74,74,59
S1871,62,62,66,77
S1872,79,87,67,64
S1873,86,56,88,91
S1874,86,49,69,75
S1875,46,67,46,54
S1876,53,49,82,67
S1877,67,56,67,80
S1878,89,53,56,51
S1879,59,70,89,53
S1880,74,89,58,82
S1881,60,77,49,47
S1882,55,68,93,58
S1883,63,78,58,65
S1884,90,84,55,72
S1885,92,91,59,60
S1886,74,87,52,83
S1887,79,53,77,72
S1888,79,53,68,72
S1889,74,47,62,66
S1890,47,85,88,78
S1891,59,92,56,76
S1892,53,90,57,68
S1893,55,46,55,61
S1894,69,66,88,58
S1895,76,85,47,47
S1896,81,67,64,76
S1897,77,50,62,74
S1898,86,60,67,80
S1899,72,85,50,72
S1900,77,78,90,82
S1901,92,94,80,82
S1902,91,74,68,57
S1903,67,87,71,58
S1904,62,89,92,73
S1905,80,87,77,94
S1906,62,53,68,68
S1907,78,62,72,71
S1908,75,65,69,84
S1909,48,85,73,65
S1910,94,84,50,90
S1911,71,48,55,65
S1912,83,87,66,66
S1913,57,87,69,49
S1914,48,93,74,81
S1915,65,79,45,47
S1916,73,62,57,91
S1917,51,70,75,53
S1918,68,56,73,56
S1919,46,63,75,88
S1920,46,82,75,51
S1921,89,60,73,72
S1922,57,76,90,77
S1923,70,65,62,88
S1924,75,59,83,76
S1925,56,52,76,66
S1926,64,84,68,63
S1927,64,77,87,86
S1928,94,80,62,48
S1929,68,45,47,53
S1930,71,72,78,85
S1931,76,79,60,71
S1932,69,46,45,84
S1933,94,88,65,74
S1934,61,76,92,83
S1935,76,78,93,88
S1936,51,90,85,94
S1937,45,88,90,47
S1938,76,62,83,75
S1939,88,50,64,81
S1940,72,79,78,59
S1941,52,59,75,93
S1942,79,51,88,92
S1943,77,75,57,93
S1944,81,47,47,92
S1945,61,61,46,75
S1946,51,48,70,75
S1947,85,58,69,65
S1948,76,57,65,70
S1949,93,53,57,63
S1950,88,83,67,53
S1951,57,62,91,48
S1952,89,59,79,75
S1953,68,90,93,79
S1954,81,86,63,67
S1955,58,91,63,70
S1956,48,94,94,63
S1957,71,59,85,94
S1958,87,83,68,78
S1959,67,60,55,51
S1960,77,72,81,79
S1961,53,75,47,92
S1962,58,67,60,56
S1963,61,90,65,53
S1964,63,81,62,92
S1965,62,94,91,73
S1966,82,53,94,47
S1967,56,66,91,75
S1968,48,45,89,49
S1969,52,57,63,48
S1970,70,58,72,73
S1971,91,70,86,58
S1972,72,91,63,49
S1973,53,73,87,54
S1974,58,85,70,72
S1975,47,81,50,78
S1976,47,63,93,84
S1977,92,71,88,69
S1978,69,65,81,91
S1979,61,79,88,94
S1980,50,94,71,51
S1981,92,88,77,74
S1982,49,66,88,51
S1983,75,57,46,57
S1984,53,83,51,49
S1985,63,75,66,93
S1986,88,54,57,82
S1987,60,64,81,79
S1988,84,76,47,45
S1989,89,67,79,56
S1990,74,84,52,49
S1991,72,85,93,62
S1992,92,94,47,58
S1993,47,78,85,87
S1994,72,50,87,54
S1995,82,48,61,51
S1996,50,87,93,59
S1997,71,52,74,80
S1998,83,70,94,59
S1999,60,64,67,79
S2000,61,50,66,81
S2001,69,60,84,47
S2002,74,47,93,48
S2003,48,90,55,46
S2004,90,91,59,78
S2005,54,59,47,82
S2006,84,94,58,53
S2007,60,61,82,84
S2008,52,66,55,94
S2009,83,52,82,45
S2010,52,71,64,53
S2011,70,66,46,71
S2012,71,79,64,59
S2013,90,64,49,49
S2014,81,94,75,66
S2015,45,74,89,58
S2016,90,84,66,93
S2017,73,90,84,52
S2018,46,86,45,69
S2019,65,67,62,79
S2020,77,75,91,83
S2021,51,70,72,57
S2022,76,46,51,89
S2023,76,86,75,73
S2024,55,67,94,90
S2025,57,71,90,87
S2026,89,78,45,80
S2027,92,82,52,69
S2028,56,83,55,82
S2029,74,56,45,71
S2030,72,57,45,79
S2031,78,92,85,80
S2032,80,47,48,71
S2033,68,66,90,67
S2034,65,78,78,88
S2035,87,81,84,86
S2036,87,87,80,64
S2037,90,56,61,48
S2038,74,64,58,55
S2039,56,58,70,75
S2040,59,62,73,54
S2041,46,47,51,56
S2042,90,76,76,75
S2043,53,91,69,65
S2044,90,50,53,58
S2045,63,87,74,80
S2046,87,73,74,58
S2047,50,89,68,54
S2048,87,88,69,68
S2049,56,45,45,57
S2050,47,76,52,92
S2051,52,58,74,73
S2052,65,81,71,67
S2053,69,87,56,91
S2054,89,69,47,62
S2055,92,66,82,53
S2056,93,73,57,49
S2057,50,63,55,70
S2058,87,55,90,58
S2059,80,64,53,67
S2060,91,69,71,72
S2061,62,84,61,55
S2062,50,46,51,85
S2063,92,69,49,66
S2064,63,54,61,66
S2065,89,65,82,80
S2066,46,60,67,83
S2067,45,59,87,53
S2068,54,88,78,66
S2069,51,51,74,73
S2070,52,67,69,89
S2071,51,58,84,51
S2072,90,86,81,85
S2073,85,72,67,76
S2074,65,77,88,45
S2075,56,61,80,72
S2076,78,46,53,75
S2077,90,68,70,94
S2078,58,71,57,58
S2079,80,74,70,55
S2080,62,47,51,60
S2081,59,50,73,50
S2082,89,82,93,91
S2083,78,64,72,93
S2084,72,49,89,65
S2085,93,58,73,54
S2086,52,67,83,87
S2087,68,93,46,85
S2088,67,62,81,94
S2089,81,70,63,81
S2090,56,85,67,69
S2091,64,55,60,53
S2092,59,91,52,83
S2093,49,93,79,82
S2094,82,65,50,56
S2095,55,61,51,81
S2096,90,91,57,78
S2097,76,86,50,49
S2098,82,49,51,55
S2099,63,89,54,52
S2100,92,58,64,94
S2101,62,71,94,86
S2102,51,89,93,62
S2103,60,90,91,50
S2104,54,61,63,64
S2105,86,88,81,48
S2106,67,69,62,79
S2107,84,84,68,66
S2108,51,80,91,87
S2109,90,74,90,75
S2110,56,65,63,49
S2111,57,59,65,77
S2112,71,80,86,78
S2113,94,47,47,65
S2114,66,72,77,58
S2115,84,92,73,59
S2116,94,53,86,91
S2117,59,89,94,70
S2118,57,46,75,56
S2119,72,64,47,64
S2120,58,73,84,93
S2121,76,46,69,83
S2122,69,50,86,59
S2123,51,71,78,93
S2124,80,77,62,51
S2125,57,78,88,79
S2126,87,48,59,59
S2127,71,52,72,83
S2128,71,88,59,81
S2129,64,81,62,83
S2130,50,51,86,76
S2131,53,54,76,83
S2132,71,72,45,72
S2133,78,48,83,64
S2134,75,69,58,54
S2135,89,49,66,60
S2136,89,73,78,60
S2137,58,90,63,85
S2138,74,76,83,71
S2139,65,78,74,60
S2140,47,82,60,67
S2141,67,46,76,50
S2142,56,64,50,71
S2143,81,47,77,62
S2144,74,75,85,71
S2145,46,47,48,91
S2146,81,78,72,75
S2147,69,55,47,92
S2148,64,52,83,79
S2149,79,80,68,77
S2150,66,52,45,53
S2151,84,77,84,75
S2152,61,67,90,66
S2153,92,79,48,74
S2154,68,86,72,54
S2155,60,58,61,82
S2156,82,83,85,50
S2157,74,90,67,84
S2158,86,56,77,56
S2159,47,63,55,65
S2160,73,87,69,89
S2161,89,71,63,54
S2162,55,76,59,75
S2163,68,78,50,61
S2164,94,45,69,76
S2165,88,91,54,69
S2166,81,46,51,92
S2167,83,73,61,93
S2168,61,68,49,84
S2169,46,59,56,47
S2170,91,84,62,69
S2171,77,60,94,89
S2172,68,47,51,93
S2173,71,67,54,81
S2174,51,81,54,79
S2175,82,53,50,55
S2176,67,60,60,46
S2177,79,86,62,92
S2178,61,59,81,65
S2179,65,51,64,51
S2180,71,75,82,70
S2181,63,94,82,79
S2182,51,71,61,49
S2183,57,69,50,71
S2184,94,68,66,87
S2185,76,93,53,58
S2186,63,82,62,86
S2187,52,77,69,77
S2188,93,52,53,58
S2189,69,71,85,50
S2190,61,67,61,74
S2191,53,50,83,93
S2192,60,68,89,78
S2193,51,57,87,77
S2194,56,68,73,84
S2195,92,71,77,56
S2196,66,67,82,76
S2197,88,68,94,60
S2198,63,73,69,53
S2199,94,84,45,77
S2200,87,90,55,89
S2201,94,69,45,70
S2202,60,49,47,64
S2203,93,89,81,93
S2204,83,58,89,76
S2205,71,59,60,80
S2206,72,77,70,64
S2207,86,46,91,91
S2208,79,76,49,61
S2209,64,85,53,92
S2210,90,87,84,51
S2211,81,65,64,66
S2212,90,61,81,63
S2213,88,57,77,53
S2214,83,53,89,54
S2215,85,64,71,64
S2216,75,75,83,49
S2217,45,69,90,88
S2218,90,88,81,86
S2219,83,59,84,92
S2220,55,83,94,87
S2221,69,46,86,63
S2222,84,63,55,81
S2223,93,47,73,53
S2224,89,85,54,84
S2225,48,89,85,49
S2226,51,87,48,62
S2227,88,81,87,89
S2228,92,51,55,92
S2229,61,60,83,54
S2230,62,92,79,67
S2231,52,48,91,51
S2232,54,56,49,48
S2233,87,64,78,60
S2234,68,58,45,78
S2235,75,69,77,75
S2236,51,55,79,88
S2237,88,79,63,76
S2238,66,63,89,93
S2239,49,58,66,56
S2240,74,76,56,69
S2241,60,81,94,77
S2242,57,86,87,85
S2243,64,74,76,51
S2244,77,63,57,81
S2245,90,57,83,78
S2246,47,92,61,74
S2247,83,86,61,89
S2248,51,75,81,88
S2249,74,74,54,64
S2250,86,83,67,85
S2251,56,63,89,58
S2252,48,68,84,71
S2253,52,83,66,67
S2254,53,49,81,79
S2255,94,90,81,59
S2256,73,61,77,56
S2257,65,54,62,59
S2258,80,57,69,75
S2259,64,62,72,47
S2260,75,48,67,68
S2261,70,69,90,64
S2262,73,71,87,91
S2263,58,89,46,84
S2264,68,74,75,88
S2265,91,48,67,54
S2266,84,53,61,80
S2267,50,73,92,61
S2268,93,78,75,65
S2269,94,86,63,51
S2270,90,67,45,55
S2271,91,56,64,48
S2272,73,70,54,83
S2273,69,70,59,51
S2274,58,86,91,84
S2275,61,77,63,71
S2276,84,71,51,45
S2277,62,64,69,73
S2278,58,69,55,47
S2279,87,80,89,65
S2280,47,83,45,78
S2281,48,58,71,50
S2282,72,60,67,81
S2283,48,58,60,90
S2284,72,87,70,73
S2285,48,62,79,57
S2286,87,70,54,59
S2287,51,85,73,73
S2288,59,50,54,76
S2289,83,67,76,47
S2290,89,82,70,90
S2291,90,49,77,52
S2292,77,67,48,47
S2293,66,90,69,88
S2294,78,56,76,87
S2295,84,71,94,46
S2296,51,86,60,80
S2297,65,78,84,86
S2298,94,77,48,55
S2299,78,72,56,79
S2300,91,72,50,64
S2301,72,63,45,87
S2302,68,58,83,75
S2303,60,73,74,57
S2304,82,50,45,48
S2305,91,54,82,64
S2306,69,92,67,78
S2307,53,71,69,66
S2308,71,88,74,59
S2309,68,57,93,93
S2310,48,58,85,75
S2311,58,49,52,84
S2312,75,80,53,81
S2313,77,57,62,48
S2314,51,71,91,70
S2315,92,52,70,76
S2316,52,64,49,52
S2317,58,56,94,77
S2318,91,45,93,71
S2319,88,54,55,48
S2320,64,62,90,88
S2321,94,84,53,89
S2322,55,63,58,82
S2323,45,52,62,51
S2324,53,67,94,73
S2325,58,46,79,65
S2326,83,80,55,75
S2327,86,87,93,46
S2328,62,66,59,53
S2329,77,84,79,72
S2330,60,68,66,91
S2331,49,78,78,48
S2332,88,49,85,89
S2333,84,60,93,71
S2334,57,93,84,82
S2335,89,56,65,55
S2336,89,62,94,79
S2337,56,61,75,92
S2338,77,63,94,78
S2339,49,54,85,50
S2340,91,76,72,69
S2341,69,67,80,92
S2342,61,47,55,81
S2343,54,56,69,51
S2344,58,75,77,61
S2345,74,60,65,86
S2346,71,85,82,80
S2347,71,51,56,69
S2348,93,91,62,90
S2349,83,80,70,91
S2350,83,68,59,49
S2351,84,83,63,67
S2352,74,93,78,92
S2353,82,74,62,89
S2354,73,90,61,50
S2355,57,60,68,63
S2356,83,50,84,94
S2357,93,91,56,48
S2358,72,93,66,81
S2359,80,70,72,85
S2360,71,84,65,65
S2361,92,89,60,55
S2362,82,78,59,74
S2363,83,53,67,81
S2364,59,65,70,73
S2365,65,94,75,74
S2366,78,65,50,51
S2367,84,75,94,53
S2368,70,53,59,62
S2369,50,70,59,90
S2370,74,53,67,94
S2371,92,83,76,65
S2372,91,58,55,68
S2373,60,83,53,51
S2374,62,67,77,66
S2375,58,82,81,90
S2376,62,69,52,63
S2377,91,93,69,73
S2378,45,56,93,80
S2379,82,67,49,94
S2380,58,61,52,83
S2381,60,93,93,57
S2382,74,61,49,55
S2383,54,91,74,57
S2384,57,77,45,47
S2385,65,49,52,81
S2386,60,84,92,52
S2387,72,53,53,92
S2388,76,79,69,81
S2389,51,63,56,78
S2390,70,92,57,67
S2391,82,57,90,68
S2392,50,84,87,83
S2393,66,94,84,61
S2394,81,50,89,45
S2395,45,80,74,49
S2396,87,61,67,77
S2397,59,62,83,78
S2398,59,73,60,47
S2399,60,88,62,62
S2400,56,70,49,62
S2401,74,52,62,49
S2402,67,69,58,79
S2403,73,47,64,45
S2404,60,90,89,75
S2405,69,65,77,60
S2406,58,86,47,94
S2407,82,51,69,67
S2408,92,92,55,53
S2409,76,62,60,57
